statistics_code,time,1_variable_code,2_variable_attribute_code,value,value_unit,value_variable_code,value_variable_label
23131,2021,DINSG,ICD10-R93,3427,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S79,55,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H42,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C34,178207,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-O83,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T14,2057,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-S63,5876,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-F34,936,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I73,3402,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-L44,326,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R74,3933,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S03,527,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D34,2074,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-K44,12980,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S41,813,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N13,145765,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-E45,203,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R09,2449,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S13,9423,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F65,38,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C74,2180,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C14,327,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A34,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T33,57,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B85,46,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-L64,44,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M53,26975,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S29,362,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z32,1,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F84,3357,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P29,1752,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O24,12973,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T61,81,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G22,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-R84,40,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A84,594,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K03,71,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T43,4080,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-S89,147,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T59,1286,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-E64,40,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q01,110,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P03,525,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-P53,6,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-J04,5047,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z03,28706,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M84,23732,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N73,3850,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Z82,109,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T87,5599,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-F02,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N89,1873,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C05,2001,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-D25,55892,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R69,21,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-D44,1623,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R21,873,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-O14,14689,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-L23,3250,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q83,2904,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q99,73,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q64,1740,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B54,79,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A65,-,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-O33,6108,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-B45,70,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-K55,24512,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-A55,7,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-E11,161139,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q10,770,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B83,96,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C73,19745,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-E44,234,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F79,720,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F31,24455,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C70,354,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T96,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F38,92,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A25,4,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B42,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-J35,79168,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-I07,402,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A30,7,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-O80,139850,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R30,276,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D24,7922,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C65,5139,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-E59,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B75,3,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-L75,28,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D90,207,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-E03,1525,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-I15,880,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C62,11624,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Z12,506,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-U06,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-A33,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D06,4973,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-N05,1031,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-U22,-,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R56,14691,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B68,6,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-B94,3,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-L67,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z08,12467,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-E29,28,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-D39,3767,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M95,7445,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-C81,9696,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-T71,329,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Z04,4006,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S84,112,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O25,23,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-K36,7110,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-U14,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-A63,42,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-L59,166,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-B53,41,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E26,1358,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C19,4444,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J34,58030,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C88,2886,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M87,11404,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C04,5463,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B50,899,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S76,9160,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A22,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-H60,4890,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A21,65,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-R72,66,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-U33,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S62,24027,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-I83,92928,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-U07,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-R34,170,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q44,643,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K00,177,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F45,36424,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-J90,12813,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q11,89,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-P24,599,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-H55,429,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-J01,6647,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G73,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T82,57693,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-G32,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-O81,4148,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R64,724,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T02,13,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-L20,8872,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S77,37,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-E25,133,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I98,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S70,19903,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-B41,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R42,57371,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q36,361,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-G35,53332,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Z24,561,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F53,254,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F12,19091,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Q14,109,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N86,92,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-J16,1808,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T74,2,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O04,4632,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-G40,140073,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S92,16572,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-D05,10266,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R83,96,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U18,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T28,365,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S51,4037,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E00,1,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-F23,9989,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-D82,102,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-B67,468,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S08,657,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-G43,34463,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-F20,82231,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N60,2855,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H71,9214,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z80,584,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-U48,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R31,22137,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-S54,627,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-D13,9144,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-U15,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-F15,8627,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T13,82,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Q52,295,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T90,11,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-F64,4197,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C95,595,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G99,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-G51,18256,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-G58,7956,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-M40,813,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-T97,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S89,297,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-U27,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-R99,51,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-L22,178,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q64,1418,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K27,238,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-F11,25266,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q38,1324,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q31,617,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M50,27300,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-M45,3893,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-B96,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N73,5112,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P03,1001,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-M75,78063,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R84,19,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S97,275,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U19,-,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-H51,319,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R69,1,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-J92,173,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-P59,16023,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S09,679,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-M42,17178,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-L55,92,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-P11,26,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M83,28,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N70,10220,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C06,1882,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-O24,13208,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-O82,21876,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Q20,1910,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S78,42,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-J95,6405,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I72,12728,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S71,1438,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R43,133,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T15,397,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I71,26810,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Q15,1002,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-G57,4813,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N87,3837,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D81,115,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-O85,2147,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O05,1552,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A68,27,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N62,7653,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-U35,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O90,3694,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R51,29862,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-H52,334,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-S86,14092,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Q79,744,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T07,126,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R58,1925,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K01,1108,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C61,85468,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-I80,27296,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-J91,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q23,2889,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N95,4711,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-M67,6270,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-O13,7915,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P00,876,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A75,1,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-K21,45055,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-H93,1593,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B77,96,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L56,375,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K28,1715,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C90,23536,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C97,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z49,440,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q65,6642,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-M79,44513,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-P37,2564,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-A50,17,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-D00,900,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D07,2294,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-O09,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B69,19,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-K13,2061,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-L74,470,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-B95,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-L41,331,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M76,3003,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F66,23,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N99,11459,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-C82,8221,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-L89,13898,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Z81,17,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A31,1108,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Z84,112,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-K10,9924,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B88,55,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N04,3254,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-D26,317,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K05,1379,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-J15,54432,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K43,51421,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R77,1462,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P26,7,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Z38,486588,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-M68,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M61,746,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-L63,787,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N96,26,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S50,1787,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-A34,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-L25,435,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-R85,363,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A57,14,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-K35,88001,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K02,6171,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N19,1048,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-D18,8236,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z92,29,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-E46,551,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I97,1028,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L30,13027,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z23,465,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T70,118,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-M53,32264,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O06,7020,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P29,1864,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-B70,3,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N88,826,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A42,221,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A49,18743,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-G31,4287,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-N81,44909,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-M94,8269,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-H80,3263,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z93,21,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-E58,27,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B76,24,Anzahl,GES025,Entlassene Patienten
